Inicio: 08-05-2017-15:28:36:892
Fim: 08-05-2017-15:28:43:284
1509236514421,0.16160583,-0.39317322,-0.2011261,4
1509236514432,-0.031799316,0.36294556,9.888245,1
1509236514437,0.098587036,-0.47862244,-0.090042114,4
1509236514452,-0.06512451,0.34152222,9.940613,1
1509236514457,0.07936096,-0.11973572,-0.1306305,4
1509236514472,-1.274353,0.18917847,9.862061,1
1509236514480,0.06654358,-0.049240112,-0.14665222,4
1509236514491,-1.19104,0.19869995,10.028687,1
1509236514497,0.07936096,-0.2724762,-0.15092468,4
1509236514514,-0.6030884,0.23916626,9.897766,1
1509236514518,0.13169861,-0.28849792,-0.15412903,4
1509236514532,-0.7340088,0.31295776,9.778748,1
1509236514537,0.11567688,-0.21372986,-0.15092468,4
1509236514552,-0.7839966,0.30581665,9.695435,1
1509236514556,0.18190002,-0.2585907,-0.15092468,4
1509236514571,-0.6030884,0.4343567,9.823975,1
1509236514576,0.23423767,-0.28956604,-0.14772034,4
1509236514590,-0.47454834,0.49386597,9.893005,1
1509236514595,0.21073914,-0.2788849,-0.14024353,4
1509236514610,-0.4602661,0.47006226,9.823975,1
1509236514616,0.18083191,-0.26393127,-0.1242218,4
1509236514631,-0.58166504,0.29629517,9.726379,1
1509236514635,0.20326233,-0.2724762,-0.10606384,4
1509236514650,-0.5507202,0.29867554,9.695435,1
1509236514655,0.22462463,-0.307724,-0.098587036,4
1509236514670,-0.43884277,0.25582886,9.740662,1
1509236514675,0.26628113,-0.31199646,-0.1028595,4
1509236514690,-0.6268921,0.53671265,9.743042,1
1509236514695,0.24064636,-0.29811096,-0.10926819,4
1509236514709,-0.5602417,0.62002563,9.531189,1
1509236514717,0.15306091,-0.33869934,-0.10713196,4
1509236514729,-0.47454834,0.39627075,9.34552,1
1509236514734,0.18083191,-0.35151672,-0.08470154,4
1509236514749,-0.5126343,0.48672485,9.255066,1
1509236514754,0.1733551,-0.3280182,-0.0750885,4
1509236514769,-0.6364136,0.34866333,9.193176,1
1509236514774,0.20967102,-0.32588196,-0.05265808,4
1509236514788,-0.6506958,0.4914856,9.54071,1
1509236514793,0.21821594,-0.3419037,-0.036636353,4
1509236514809,-0.86968994,0.5914612,9.459778,1
1509236514814,0.18617249,-0.29917908,-0.0045928955,4
1509236514828,-0.9625244,0.5557556,9.08844,1
1509236514833,0.16481018,-0.3013153,0.01890564,4
1509236514848,-0.97680664,0.7771301,8.974182,1
1509236514853,0.13169861,-0.3429718,0.022109985,4
1509236514868,-0.92681885,0.84854126,8.679016,1
1509236514877,0.13597107,-0.32054138,0.042404175,4
1509236514888,-0.9815674,0.80093384,8.44574,1
1509236514893,0.076156616,-0.279953,0.04560852,4
1509236514907,-1.3100586,0.94851685,8.245789,1
1509236514913,0.047317505,-0.279953,0.042404175,4
1509236514927,-1.376709,0.95565796,7.426941,1
1509236514932,0.007797241,-0.33229065,0.053085327,4
1509236514950,-1.2672119,1.0937195,6.605713,1
1509236514952,-0.10649109,-0.4487152,0.05949402,4
1509236514968,-1.0744019,0.8961487,5.7440186,1
1509236514973,-0.24107361,-0.53523254,0.10862732,4
1509236514986,-1.1672363,0.32247925,5.1465454,1
1509236514992,-0.3660431,-0.5320282,0.22291565,4
1509236515007,-1.8551636,-0.006011963,4.3181763,1
1509236515011,-0.57432556,-0.55766296,0.2891388,4
1509236515026,-2.1051025,-0.2416687,3.2803345,1
1509236515031,-0.83174133,-0.77342224,0.43013,4
1509236515046,-1.7670898,-0.7843933,2.4210205,1
1509236515051,-1.1959686,-0.9614105,0.5636444,4
1509236515066,-1.395752,-1.5223083,1.3736572,1
1509236515071,-1.3049164,-0.9229584,0.79756165,4
1509236515085,-1.4671631,-1.5794373,1.7878418,1
1509236515092,-1.3348236,-0.57688904,0.9503021,4
1509236515105,-2.1289062,-1.3366394,2.4781494,1
1509236515110,-1.5260162,-0.10050964,1.0635223,4
1509236515126,-2.9429932,-1.0295715,2.8114014,1
1509236515130,-1.9415131,0.25837708,1.1126556,4
1509236515144,-3.3405151,-1.0986023,2.5186157,1
1509236515152,-2.228836,0.5339508,1.0891571,4
1509236515177,-3.5928345,-1.3223572,1.4974365,1
1509236515178,-2.0301666,0.78816223,1.1382904,4
1509236515185,-3.9665527,-0.7296448,1.6140747,1
1509236515189,-1.7161407,1.1310272,1.1596527,4
1509236515204,-4.2974243,0.0035095215,1.9020996,1
1509236515211,-1.7449799,1.5134125,1.2194672,4
1509236515224,-4.2402954,-0.006011963,1.8235474,1
1509236515230,-1.8881073,1.721695,1.4202728,4
1509236515244,-3.6904297,-0.39163208,1.6593018,1
1509236515250,-1.700119,1.8349152,1.7065277,4
1509236515264,-3.0977173,0.098724365,1.2879639,1
1509236515268,-1.2974396,1.9609528,1.9810333,4
1509236515283,-2.338379,0.7723694,1.5736084,1
1509236515288,-1.0731354,2.1468048,2.2117462,4
1509236515304,-1.3552856,0.59384155,3.6897583,1
1509236515308,-0.76872253,2.3112946,2.5225677,4
1509236515323,-0.9625244,-3.1576233,8.845642,1
1509236515328,-0.3809967,2.621048,2.849411,4
1509236515343,-3.128662,-7.280426,11.166504,1
1509236515348,1.0331879,2.54628,2.5279083,4
1509236515363,19.556274,-20.00589,19.466858,1
1509236515368,4.249283,-6.9588776,2.588791,4
1509236515382,19.556274,-16.556732,19.466858,1
1509236515387,0.26094055,-6.943924,-0.33036804,4
1509236515402,15.583435,-20.00589,19.466858,1
1509236515408,-2.5118866,-6.2913055,-2.4633942,4
1509236515422,-8.289307,5.9615784,19.466858,1
1509236515428,-9.540085,-1.0724945,-2.8073273,4
1509236515442,-9.393799,6.1353455,-19.532547,1
1509236515447,-5.5592194,-2.2281952,-3.3734283,4
1509236515462,-2.9667969,3.9882507,-5.6793823,1
1509236515467,5.212723,-9.9987335,-4.242874,4
1509236515481,11.041687,-3.6598816,12.268616,1
1509236515486,2.7603302,-8.338882,-1.7210541,4
1509236515501,1.4178467,-8.054047,16.329529,1
1509236515507,4.156357,-1.0169525,-2.0030365,4
1509236515521,-7.803711,-1.5365906,19.466858,1
1509236515526,3.861557,2.1564178,-1.2809906,4
1509236515541,-17.472778,-3.3694763,9.47644,1
1509236515546,0.44252014,-0.5106659,-0.608078,4
1509236515561,-17.077637,-1.3628235,0.8071289,1
1509236515566,0.67536926,-4.6688385,-0.62516785,4
1509236515580,-6.8658447,3.8192444,-5.529419,1
1509236515585,1.1667023,-6.991989,-1.340805,4
1509236515600,1.586853,4.740448,-9.457031,1
1509236515606,-0.01890564,-8.304703,0.060562134,4
1509236515620,7.692505,4.3072205,-16.352966,1
1509236515625,-1.5121307,-9.05986,0.17164612,4
1509236515640,19.556274,3.0503845,-1.937439,1
1509236515645,-4.315933,-6.94606,-0.4254303,4
1509236515660,19.556274,4.092987,-8.140686,1
