1509357752679,-2.9406128,-5.002411,8.636169,1
1509357752679,0.101119995,-0.71144104,0.8520355,4
1509357752693,-2.883484,-5.0047913,8.750427,1
1509357752693,0.051986694,-0.66871643,0.9417572,4
1509357752714,-3.1929321,-4.938141,8.607605,1
1509357752714,0.018875122,-0.6398773,0.9962311,4
1509357752733,-3.1524658,-4.93338,8.629028,1
1509357752733,-0.023849487,-0.70610046,1.0410919,4
1509357752753,-3.076294,-5.171417,8.567139,1
1509357752753,-0.008895874,-0.7520294,1.1222687,4
1509357752773,-3.076294,-5.0143127,8.569519,1
1509357752773,0.04878235,-0.7509613,1.1703339,4
1509357752794,-3.1548462,-4.7048645,8.498108,1
1509357752794,0.06159973,-0.78300476,1.2194672,4
1509357752812,-3.0334473,-4.6524963,8.502869,1
1509357752812,0.004989624,-0.81825256,1.254715,4
1509357752832,-2.9001465,-4.5763245,8.538574,1
1509357752833,-0.047348022,-0.82572937,1.3049164,4
1509357752852,-2.9239502,-4.6358337,8.357666,1
1509357752853,-0.09114075,-0.78834534,1.3668671,4
1509357752872,-2.9620361,-4.6096497,8.164856,1
1509357752872,-0.107162476,-0.78193665,1.4095917,4
1509357752892,-2.9049072,-4.438263,7.9768066,1
1509357752892,-0.14241028,-0.812912,1.4608612,4
1509357752913,-2.5930786,-4.7691345,8.029175,1
1509357752914,-0.23747253,-0.8065033,1.5302887,4
1509357752932,-2.7406616,-4.8334045,8.014893,1
1509357752933,-0.31010437,-0.7221222,1.6157379,4
1509357752951,-2.9072876,-5.3142395,7.5983276,1
1509357752953,-0.2908783,-0.64949036,1.7193451,4
1509357752971,-2.9120483,-4.766754,7.748291,1
1509357752972,-0.19154358,-0.7103729,1.7172089,4
1509357752991,-2.5288086,-4.259735,7.6221313,1
1509357752992,-0.3400116,-0.79689026,1.7631378,4
1509357753011,-2.2717285,-3.9407654,7.2769775,1
1509357753012,-0.6337433,-0.7798004,1.7983856,4
1509357753031,-2.057495,-3.874115,6.7009277,1
1509357753032,-0.97447205,-0.7712555,1.8795624,4
1509357753051,-2.0789185,-3.5242004,6.0082397,1
1509357753052,-1.2810211,-0.7787323,1.9821014,4
1509357753072,-1.9622803,-2.8791199,4.9989624,1
1509357753072,-1.6869049,-0.8342743,2.116684,4
1509357753091,-1.7504272,-2.284027,4.0872803,1
