1509340508839,-2.9644165,-2.5125427,9.245544,1
1509340508844,0.0014038086,0.012191772,0.006500244,4
1509340508911,-2.992981,-2.526825,9.307434,1
1509340508911,0.0067443848,-0.0048980713,0.0022277832,4
1509340508912,-2.9382324,-2.4839783,9.333618,1
1509340508913,0.0056762695,-0.0070343018,-0.003112793,4
1509340508913,-2.9667969,-2.4744568,9.2907715,1
1509340508916,3.3569336E-4,-0.0027618408,-0.003112793,4
1509340508919,-2.9429932,-2.4768372,9.2146,1
1509340508919,-7.324219E-4,-0.0016937256,0.001159668,4
1509340508939,-2.9572754,-2.481598,9.228882,1
1509340508939,-0.0028686523,0.004714966,0.005432129,4
1509340508959,-2.9715576,-2.4934998,9.269348,1
1509340508959,-0.0082092285,0.004714966,0.0043640137,4
1509340508979,-2.9691772,-2.5101624,9.243164,1
1509340508980,0.0024719238,0.004714966,0.005432129,4
1509340508999,-3.0048828,-2.5292053,9.269348,1
1509340509001,0.014221191,0.010055542,0.0022277832,4
1509340509018,-2.9572754,-2.4839783,9.314575,1
1509340509019,0.019561768,0.0025787354,-9.765625E-4,4
1509340509038,-2.9858398,-2.4649353,9.319336,1
1509340509039,0.0046081543,0.0036468506,-0.0063171387,4
1509340509058,-2.981079,-2.488739,9.259827,1
1509340509059,-0.0028686523,-0.0027618408,-0.003112793,4
1509340509081,-2.9501343,-2.462555,9.212219,1
1509340509082,-7.324219E-4,-0.0048980713,-0.004180908,4
1509340509098,-2.9715576,-2.5054016,9.247925,1
1509340509099,-0.006072998,-6.2561035E-4,-9.765625E-4,4
1509340509119,-2.9667969,-2.5173035,9.186035,1
1509340509119,-0.0028686523,-0.0027618408,-0.0020446777,4
1509340509138,-2.947754,-2.5125427,9.259827,1
1509340509138,0.003540039,-0.0048980713,-9.765625E-4,4
1509340509158,-2.9215698,-2.526825,9.255066,1
1509340509159,3.3569336E-4,-0.008102417,-0.0020446777,4
1509340509178,-2.9715576,-2.4792175,9.257446,1
1509340509178,0.0014038086,0.0015106201,-0.0020446777,4
1509340509197,-2.9977417,-2.481598,9.262207,1
1509340509198,0.0014038086,-0.0016937256,-0.0020446777,4
1509340509217,-3.0025024,-2.5030212,9.240784,1
1509340509217,0.0014038086,-0.0016937256,9.1552734E-5,4
1509340509238,-3.019165,-2.481598,9.312195,1
1509340509238,0.003540039,-0.011306763,-9.765625E-4,4
1509340509257,-2.9620361,-2.4768372,9.195557,1
1509340509257,-0.006072998,-0.01878357,-9.765625E-4,4
1509340509277,-2.883484,-2.481598,9.2146,1
1509340509278,-0.0018005371,-0.016647339,0.001159668,4
1509340509297,-2.9644165,-2.5006409,9.264587,1
1509340509298,-0.0039367676,-0.008102417,0.0032958984,4
1509340509316,-2.9453735,-2.507782,9.252686,1
1509340509317,-7.324219E-4,-0.010238647,-9.765625E-4,4
